1_ACAL,193012
2_ACAR,192962
3_MLSL,10178
4_MLSR,9780
5_LLSL,25709
6_LLSR,26842
7_MCAFL,160862
8_MCAFR,161709
9_MCAPL,105555
10_MCAPL,103378
11_MCATL,128156
12_MCATL,130051
13_MCAOL,34014
14_MCAOL,28524
15_MCAIL,12838
16_MCAIL,13152
17_PCATL,18945
18_PCATR,18972
19_PCAOL,104223
20_PCAOR,100037
21_PCTPL,21046
22_PCTPR,19996
23_ACTPL,8636
24_ACTPR,8652
25_BL,14968
26_BR,14973
27_SCL,36556
28_SCR,36558
29_ICL,51361
30_ICR,53089
31_LVL,13471
32_LVR,12761
